SK_ID_CURR,TARGET
178622,0.87162890
178643,0.15393453
178665,0.32333843
178671,0.38829334
178675,0.08266057
178692,0.40361909
178722,0.31939928
178723,0.38271288
178726,0.84669122
178731,0.86385318
178737,0.55788189
178739,0.47737554
178745,0.03775017
178766,0.19306956
178771,0.61625104
178775,0.14195296
178785,0.22385442
178789,0.48080178
178790,0.39839767
178792,0.78025912
178804,0.07842393
178817,0.46807136
178821,0.46407066
178825,0.43597345
178830,0.65092375
178831,0.88675974
178832,0.89484320
178847,0.56848886
178853,0.65936625
178856,0.81129017
178867,0.40698378
178868,0.12093391
178881,0.23738498
178887,0.22350564
178888,0.70132228
178908,0.38233333
178909,0.77800232
178942,0.34018239
178943,0.98035555
178946,0.21749433
178947,0.96024948
178950,0.81410092
178958,0.67936974
178976,0.41688294
178986,0.09497041
178989,0.03034375
178995,0.83205277
178996,0.76685679
179006,0.63962947
179025,0.77459660
179034,0.56287763
179038,0.92090929
179043,0.13867033
179050,0.28391617
179051,0.80543274
179076,0.95888514
179077,0.46333207
179091,0.71924336
179092,0.61883610
179111,0.35809321
179128,0.60075090
179132,0.76130197
179137,0.49359375
179138,0.72543931
179146,0.57505411
179148,0.49547101
179149,0.17473816
179150,0.27109342
179155,0.12595017
179164,0.45789522
179177,0.07086364
179178,0.61929772
179182,0.76972395
179184,0.05525579
179186,0.98069407
179191,0.98601807
179194,0.49428105
179201,0.54739801
179210,0.00571382
179211,0.26600535
179212,0.67283526
179216,0.77517106
179229,0.26837500
179235,0.32837520
179236,0.58481992
179241,0.34724003
179244,0.56653981
179249,0.66726506
179256,0.99160879
179260,0.81503442
179262,0.86236575
179264,0.71335515
179268,0.62135962
179272,0.17397905
179280,0.39167855
179287,0.35525168
179288,0.45046829
179290,0.05393761
179295,0.04551563
179298,0.46060339
179306,0.34138260
179307,0.14814891
179310,0.99423489
179314,0.07691598
179317,0.60969605
179319,0.87499359
179327,0.09884800
179336,0.61182975
179342,0.11868736
179344,0.99193706
179347,0.14312239
179357,0.41162049
179368,0.78701928
179413,0.42927485
179425,0.45979299
179435,0.43877394
179447,0.22433655
179449,0.33122698
179458,0.16359776
179460,0.32328714
179475,0.83038068
179486,0.74689946
179493,0.13718289
179499,0.49110101
179501,0.35767262
179508,0.44831919
179511,0.06569351
179513,0.44290799
179519,0.72555215
179537,0.32486690
179550,0.05011130
179559,0.51741842
179560,0.34821456
179578,0.64038858
179583,0.27380159
179590,0.07376671
179597,0.03733984
179599,0.20869280
179602,0.82047126
179609,0.00122073
179621,0.63081768
179624,0.71204210
179625,0.17344563
179630,0.18830463
179640,0.42624868
179641,0.34612189
179644,0.06887355
179649,0.40823528
179650,0.90553225
179652,0.54841357
179653,0.85829324
179660,0.76633875
179662,0.23113774
179673,0.82659541
179678,0.40058267
179679,0.33486864
179686,0.01161228
179721,0.21112912
179733,0.88917042
179736,0.84654760
179737,0.09727850
179748,0.75678836
179750,0.96919463
179751,0.60740847
179752,0.88801124
179753,0.38320528
179765,0.19884493
179768,0.53607296
179798,0.04862386
179827,0.24776628
179837,0.03294933
179838,0.55458901
179851,0.58264518
179868,0.94480063
179875,0.49176780
179876,0.23893397
179882,0.69597776
179883,0.35708790
179894,0.13165372
179905,0.74955633
179907,0.69903470
179919,0.26074290
179926,0.28911708
179936,0.25656781
179941,0.56919668
179945,0.55472749
179951,0.85374886
179960,0.38819076
179967,0.29508735
179980,0.73917504
179985,0.89196065
179997,0.35087143
180001,0.56911461
180007,0.29636962
180011,0.94616497
180017,0.44442621
180027,0.48502816
180033,0.47941692
180036,0.96890740
180037,0.41264631
180041,0.85577998
180042,0.97435450
180050,0.92546393
180059,0.25437256
180066,0.38135880
180067,0.31584994
180085,0.52965132
180092,0.19966558
180099,0.30529426
180101,0.86640748
180115,0.64488167
180122,0.49783039
180126,0.22303376
180127,0.37482433
180140,0.67289681
180141,0.10224347
180158,0.35475929
180163,0.80707405
180178,0.07835212
180189,0.26514367
180198,0.68337043
180201,0.86651006
180202,0.82179457
180209,0.73885703
180239,0.65026723
180244,0.45964937
180270,0.09198527
180271,0.41553912
180286,0.43863033
180287,0.21906384
180291,0.28748602
180293,0.24108819
180296,0.74543254
180297,0.27833571
180305,0.22368003
180318,0.66329514
180319,0.53492404
180322,0.13568520
180323,0.40125971
180331,0.32941128
180365,0.20934932
180368,0.69201810
180369,0.34126976
180382,0.61261964
180387,0.21827396
180388,0.98223280
180389,0.66702912
180398,0.44437492
180399,0.11979525
180402,0.64433799
180406,0.28936327
180407,0.15634521
180408,0.73567699
180413,0.51302278
180416,0.39822328
180420,0.25569586
180429,0.97808849
180430,0.99320907
180431,0.29083020
180438,0.33950535
180441,0.09444724
180448,0.69053066
180453,0.19384918
180478,0.92389442
180480,0.55457875
180510,0.35444642
180524,0.63535180
180534,0.01334592
180537,0.99915883
180545,0.20189161
180550,0.34868644
180559,0.08420955
180583,0.69079737
180587,0.11026538
180594,0.79849820
180597,0.75027441
180598,0.78787071
180599,0.70285075
180601,0.82699548
180624,0.64059374
180625,0.98739267
180634,0.51483848
180647,0.05502498
180652,0.48493583
180656,0.88375409
180664,0.68943303
180666,0.91799596
180674,0.55265021
180679,0.56188258
180685,0.70703610
180692,0.74002647
180698,0.28359817
180699,0.12672979
180700,0.20483571
180702,0.15886873
180710,0.28282880
180736,0.32240493
180739,0.83092437
180741,0.42406368
180743,0.82880092
180747,0.02710216
180754,0.65928418
180755,0.41625719
180756,0.12936615
180768,0.28025399
180773,0.41986808
180775,0.44892956
180784,0.78834258
180787,0.35335392
180795,0.54088405
180796,0.44558026
180799,0.04496169
180811,0.61347107
180813,0.51983423
180827,0.41972446
180828,0.41650339
180833,0.80537119
180834,0.64766164
180847,0.37976878
180852,0.86927464
180853,0.34325985
180854,0.05524040
180855,0.83091411
180856,0.47676518
180858,0.18358073
180859,0.96132659
180867,0.56335977
180868,0.46309613
180872,0.64960044
180873,0.57607993
180874,0.93020321
180875,0.59345732
180878,0.54183806
180888,0.41046131
180889,0.14851820
180891,0.07510027
180902,0.47743709
180907,0.91444149
180913,0.35120995
180916,0.34005929
180954,0.38675461
180962,0.57336151
180963,0.09929937
180967,0.73121980
180971,0.83451474
180975,0.50674477
180985,0.56571915
180991,0.16346440
181009,0.46731225
181012,0.07668004
181015,0.61136814
181034,0.76048131
181064,0.79457957
181071,0.69388509
181083,0.74321677
181084,0.18103669
181085,0.16713171
181088,0.37261882
181098,0.70614364
181110,0.89413539
181111,0.61448663
181112,0.00868869
181114,0.89393022
181117,0.83334530
181157,0.10924982
181160,0.50366731
181161,0.66299765
181165,0.52455300
181179,0.97256958
181186,0.67295836
181196,0.68000574
181197,0.93834822
181204,0.48970077
181213,0.50126689
181214,0.99737390
181221,0.64066555
181224,0.23918016
181226,0.34163906
181236,0.85431306
181256,0.99670712
181257,0.47638050
181279,0.59538586
181282,0.43653765
181285,0.65622724
181288,0.27777151
181289,0.84049014
181290,0.06112861
181298,0.30278100
181299,0.69850128
181307,0.41903717
181312,0.97280551
181318,0.38989362
181322,0.58480966
181338,0.80380169
181340,0.19072043
181342,0.04053014
181344,0.62956618
181350,0.32929844
181373,0.50877589
181374,0.61493799
181375,0.15376014
181379,0.54478217
181381,0.11805135
181385,0.81305458
181388,0.14234790
181392,0.60741873
181393,0.65272919
181425,0.02907174
181465,0.19079224
181481,0.42350974
181484,0.42550496
181494,0.24113948
181501,0.35453361
181507,0.29331268
181521,0.46835859
181524,0.11008073
181538,0.96876378
181540,0.31105424
181547,0.76849297
181551,0.30109865
181555,0.60296667
181561,0.55308105
181564,0.30148846
181567,0.73304063
181599,0.62270345
181602,0.96122401
181612,0.71495543
181613,0.40491163
181615,0.57472585
181621,0.32342049
181622,0.62418063
181629,0.50136947
181630,0.21089831
181633,0.36628951
181635,0.69753701
181641,0.34547049
181643,0.89981843
181644,0.80007796
181649,0.22605993
181659,0.21622232
181660,0.11706657
181665,0.91807802
181666,0.55114225
181672,0.63332068
181682,0.62538084
181693,0.81397782
181697,0.43199327
181703,0.23761066
181704,0.32152273
181720,0.24861771
181722,0.51940338
181732,0.70850302
181733,0.52045998
181736,0.31530626
181737,0.27630459
181747,0.25737821
181758,0.83896679
181764,0.60837274
181770,0.78395207
181774,0.82455402
181783,0.85599028
181788,0.34905573
181789,0.62917637
181804,0.64228635
181809,0.41808315
181821,0.81655776
181836,0.09407794
181863,0.73900065
181867,0.52427603
181868,0.92927998
181871,0.41974498
181904,0.96291661
181931,0.16677780
181932,0.35561072
181941,0.57318712
181944,0.92251982
181958,0.74423233
181971,0.27176020
181986,0.19686509
182002,0.23708749
182007,0.28072587
182012,0.25258763
182022,0.17507668
182031,0.70275330
182050,0.71495543
182053,0.53491378
182071,0.67122986
182072,0.73976488
182073,0.65029800
182102,0.57835725
182106,0.41146661
182116,0.29040448
182117,0.81379317
182118,0.01006329
182124,0.53515998
182125,0.81703477
182145,0.41059467
182150,0.66545962
182154,0.37989188
182167,0.33234513
182179,0.89444313
182181,0.20686684
182183,0.29226634
182218,0.21399629
182225,0.08574828
182226,0.87536288
182266,0.77936666
182272,0.74867413
182275,0.83098592
182295,0.85658012
182305,0.01410502
182312,0.60848558
182313,0.30221680
182327,0.09158520
182337,0.38748295
182340,0.06477027
182341,0.47962209
182342,0.24332448
182345,0.35910877
182353,0.09716566
182355,0.18000062
182371,0.04517711
182376,0.08013705
182381,0.13028938
182382,0.02828185
182384,0.55227065
182387,0.65433973
182412,0.09622191
182419,0.65325236
182432,0.91772925
182438,0.38314373
182448,0.90652729
182450,0.55299898
182465,0.10046880
182468,0.11100397
182474,0.47378517
182483,0.21507340
182484,0.81263400
182485,0.21207800
182486,0.36891561
182489,0.91220008
182500,0.25929649
182501,0.46095217
182504,0.96329616
182514,0.11606126
182524,0.51067366
182525,0.41536473
182533,0.35650319
182536,0.82682109
182539,0.52604044
182550,0.54597212
182553,0.59449340
182568,0.17682057
182571,0.32954464
182573,0.31853246
182580,0.35803166
182615,0.52438887
182618,0.14522532
182624,0.12113907
182644,0.43327555
182686,0.94044090
182687,0.90177775
182695,0.99201912
182718,0.57375132
182726,0.67996471
182735,0.43686592
182742,0.34782475
182747,0.68432445
182748,0.20811834
182752,0.35768288
182761,0.78060790
182800,0.18431932
182802,0.73848774
182807,0.63004832
182816,0.79401537
182818,0.26069161
182826,0.64138363
182836,0.06978653
182840,0.92903891
182841,0.91312331
182846,0.59381636
182862,0.63404901
182864,0.66464922
182871,0.83691515
182878,0.51943416
182880,0.59132874
182885,0.10672630
182893,0.20606670
182894,0.88831899
182895,0.31254680
182901,0.78759373
182907,0.84332653
182921,0.86763846
182952,0.10641856
182964,0.85525681
182966,0.97451863
182980,0.27027277
182985,0.96010586
182989,0.56368803
182994,0.45735154
183035,0.97661131
183037,0.97874501
183042,0.46606075
183049,0.31230061
183050,0.03509330
183051,0.16662392
183062,0.12536545
183063,0.35864715
183064,0.47378517
183076,0.41194875
183078,0.80021132
183086,0.30613543
183089,0.61807700
183091,0.55345035
183097,0.48144805
183104,0.05443000
183118,0.92208898
183119,0.65316004
183134,0.69818327
183142,0.82356924
183157,0.19575721
183162,0.15940215
183180,0.15031339
183193,0.82666721
183213,0.21369880
183216,0.82001990
183223,0.24278079
183226,0.32929844
183264,0.07834186
183273,0.77743812
183278,0.30454541
183282,0.45894156
183283,0.51781336
183286,0.19324395
183288,0.38908322
183299,0.56531908
183310,0.16089985
183315,0.71617615
183332,0.32216899
183336,0.49759445
183341,0.43437317
183342,0.40730179
183345,0.06761179
183347,0.43541951
183360,0.58952843
183362,0.10751618
183370,0.41041002
183379,0.03181580
183386,0.75636778
183410,0.79167650
183417,0.37245468
183419,0.57865474
183421,0.55593796
183425,0.92017070
183427,0.64948760
183433,0.79142004
183434,0.69905522
183438,0.09761702
183439,0.28910682
183440,0.81836320
183450,0.65329339
183451,0.81822472
183453,0.03658074
183454,0.31024897
183455,0.93421417
183457,0.11677934
183463,0.91460049
183475,0.08790251
183478,0.92249931
183480,0.74332961
183490,0.06479078
183494,0.81062339
183503,0.26621052
183512,0.86805905
183517,0.82410266
183530,0.65800191
183532,0.09110306
183533,0.05257327
183536,0.08551747
183545,0.54065837
183549,0.10195624
183550,0.15623237
183551,0.89628961
183555,0.78124391
183560,0.46633772
183585,0.11391730
183591,0.20938010
183592,0.16264374
183603,0.95628981
183610,0.22999908
183628,0.90464491
183644,0.54860848
183646,0.94433901
183649,0.21366802
183656,0.64893366
183658,0.97830391
183688,0.07668004
183690,0.25594206
183691,0.70292769
183697,0.89698717
183709,0.87350615
183711,0.57049947
183714,0.81496261
183725,0.69037678
183736,0.62650924
183742,0.07908046
183772,0.68321656
183776,0.81271606
183787,0.36105783
183792,0.90502959
183793,0.72524440
183799,0.95801319
183816,0.39607932
183818,0.79314342
183832,0.37983033
183836,0.28481889
183839,0.17437912
183840,0.29503606
183855,0.08956433
183857,0.37074157
183863,0.56393422
183866,0.41717017
183876,0.68708390
183878,0.88539540
183897,0.02001375
183902,0.56324693
183915,0.07156120
183925,0.96983064
183936,0.24644297
183939,0.52971287
183951,0.04912651
183956,0.46605049
183957,0.35601592
183974,0.05930265
183982,0.68506304
183994,0.17627689
184008,0.67707190
184013,0.92016557
184016,0.15541171
184019,0.07769560
184024,0.39229404
184025,0.82394879
184038,0.00482135
184045,0.32870347
184056,0.51122760
184060,0.68617092
184071,0.30392992
184073,0.59363171
184074,0.46317820
184077,0.28183376
184105,0.66824985
184106,0.73982130
184133,0.69919883
184154,0.98332017
184163,0.40066473
184165,0.85961655
184193,0.94291312
184194,0.63989619
184195,0.02925638
184202,0.84959429
184226,0.99926654
184230,0.42067848
184231,0.84299827
184234,0.62030303
184238,0.04497194
184248,0.13928582
184257,0.21541192
184268,0.44641630
184282,0.08147062
184291,0.65955090
184294,0.22864499
184295,0.97978109
184304,0.17530236
184309,0.26412810
184318,0.40789676
184325,0.41907307
184329,0.20032211
184330,0.08456859
184333,0.89478165
184337,0.00824759
184338,0.86184258
184340,0.06843244
184341,0.32242545
184347,0.69965020
184354,0.50327749
184355,0.32205615
184372,0.21757127
184384,0.48108901
184385,0.43660946
184386,0.04723901
184389,0.85712381
184401,0.06522163
184405,0.41985782
184431,0.95403301
184450,0.38667255
184453,0.99816378
184470,0.49122411
184471,0.20481520
184486,0.75513679
184488,0.03085666
184489,0.16990142
184497,0.52242955
184508,0.09345219
184509,0.23564622
184516,0.35823682
184525,0.67753352
184526,0.28919914
184531,0.43537848
184557,0.32743145
184576,0.02697393
184589,0.01306895
184605,0.18393976
184613,0.76096345
184630,0.28111055
184635,0.50849892
184636,0.09728876
184643,0.05727152
184645,0.41096396
184653,0.53596012
184655,0.50176954
184656,0.50994532
184660,0.61566632
184716,0.49916396
184736,0.15090836
184758,0.61410708
184767,0.78342891
184770,0.75001795
184773,0.17984674
184776,0.64081942
184792,0.53520101
184812,0.81815291
184820,0.47777048
184829,0.06597048
184831,0.84618857
184832,0.32750326
184834,0.08510202
184847,0.84284439
184848,0.47195921
184858,0.19559308
184866,0.30167311
184869,0.46927157
184870,0.49892802
184873,0.03652945
184874,0.18955100
184876,0.68746346
184879,0.92063232
184880,0.30637137
184885,0.09484731
184896,0.37103392
184916,0.94918088
184918,0.31712196
184919,0.60474134
184921,0.69241817
184936,0.48596165
184944,0.84129541
184956,0.91097935
184963,0.77588913
184964,0.04203810
184965,0.66136660
184972,0.79056861
184977,0.82565165
184982,0.27257060
184988,0.91008689
184992,0.52983597
184994,0.25384939
184998,0.86341721
185017,0.04234584
185024,0.40600925
185032,0.83760245
185037,0.42958259
185040,0.04233559
185043,0.41349774
185048,0.15293436
185059,0.82793923
185076,0.80285793
185083,0.16840885
185090,0.89334551
185099,0.55558405
185101,0.07620816
185106,0.24520173
185121,0.85644677
185125,0.89532534
185126,0.92728989
185127,0.75276202
185153,0.52135244
185167,0.92260189
185171,0.58347609
185178,0.47143605
185180,0.15850969
185181,0.01842373
185183,0.57646974
185186,0.71872019
185187,0.60771622
185188,0.17507668
185189,0.43876368
185194,0.90354216
185207,0.48147882
185209,0.15131869
185210,0.85127663
185212,0.06763231
185220,0.72326457
185221,0.79814942
185230,0.92634613
185231,0.41902691
185245,0.07691598
185249,0.66875250
185262,0.04725952
185285,0.92765918
185286,0.72839367
185288,0.20420484
185296,0.22022301
185298,0.95820810
185299,0.06054389
185308,0.44305161
185311,0.24683278
185313,0.36881302
185314,0.41406194
185332,0.71448355
185337,0.15393453
185338,0.09886852
185339,0.49877415
185341,0.66274120
185342,0.15480648
185344,0.58549183
185349,0.87183406
185362,0.55136793
185363,0.70611286
185394,0.01938800
185410,0.63628530
185418,0.06749895
185423,0.83708441
185428,0.34046962
185442,0.92955695
185447,0.79091739
185450,0.27081645
185454,0.03158499
185475,0.89859770
185481,0.75073603
185483,0.23904681
185485,0.71172410
185496,0.06428813
185504,0.14628192
185505,0.01436148
185512,0.48853646
185515,0.10030467
185534,0.73303037
185536,0.23130187
185538,0.59697588
185552,0.10505421
185569,0.31574736
185576,0.25586000
185578,0.50828350
185581,0.55903081
185584,0.18006216
185585,0.12979699
185586,0.82643128
185592,0.47787307
185604,0.34023368
185606,0.02929742
185607,0.67400470
185618,0.83865905
185622,0.47291323
185628,0.78005396
185629,0.22091031
185634,0.39337115
185637,0.83074998
185638,0.06266734
185640,0.88264620
185641,0.07456685
185645,0.49502990
185646,0.73156345
185647,0.19673174
185662,0.37315224
185669,0.58781531
185675,0.00765262
185687,0.29649272
185688,0.75944524
185689,0.49046500
185690,0.56740150
185697,0.26059928
185710,0.74410923
185733,0.15402686
185740,0.69120770
185806,0.50033339
185812,0.97008709
185824,0.31771694
185825,0.19683432
185826,0.93967666
185827,0.96238318
185828,0.03888883
185837,0.27537109
185859,0.36941826
185861,0.07280244
185872,0.25660884
185874,0.22349538
185891,0.65572459
185893,0.49019829
185897,0.67231210
185900,0.27026251
185910,0.41560067
185919,0.19052553
185932,0.37679903
185937,0.83860776
185939,0.31997374
185965,0.43373716
185968,0.67816953
185971,0.46278838
185978,0.68647867
185980,0.13533642
185981,0.42412523
185982,0.46256270
185991,0.16207954
185997,0.26942134
185998,0.41638029
186014,0.18031862
186021,0.26595406
186025,0.78835284
186034,0.52619431
186054,0.41490311
186061,0.80716638
186065,0.47154889
186066,0.33182196
186070,0.82964209
186080,0.22679852
186085,0.30176544
186094,0.93644020
186110,0.76130710
186113,0.14196321
186116,0.49175754
186127,0.05226552
186129,0.49552230
186135,0.38137932
186139,0.94313880
186151,0.27533006
186153,0.58185530
186156,0.02796385
186158,0.28834771
186159,0.10498241
186166,0.68673512
186168,0.21329873
186169,0.51925977
186170,0.06591919
186179,0.02435296
186188,0.22977853
186210,0.00851431
186227,0.09233405
186229,0.53137470
186230,0.49701999
186249,0.09401639
186254,0.28571135
186264,0.13439779
186265,0.89813609
186273,0.27021122
186276,0.27798693
186289,0.35230758
186296,0.94659582
186308,0.06469846
186309,0.42343280
186310,0.32170737
186316,0.19749084
186321,0.22973236
186333,0.50761671
186346,0.63185376
186391,0.38536463
186398,0.62625278
186407,0.20012207
186411,0.48175579
186415,0.40733256
186426,0.92859268
186444,0.09438569
186448,0.83854621
186453,0.91269247
186456,0.04082763
186460,0.16946545
186461,0.69277720
186473,0.57949591
186489,0.94933476
186490,0.86658187
186491,0.54364351
186492,0.14641527
186493,0.69511607
186503,0.60860868
186505,0.89045269
186506,0.12207257
186508,0.03516511
186524,0.83410441
186526,0.42636152
186536,0.04331012
186539,0.56180052
186543,0.35313850
186558,0.88429777
186568,0.90344983
186573,0.63165885
186587,0.62805823
186599,0.36469949
186609,0.96498877
186610,0.10588513
186612,0.60397197
186632,0.71063673
186634,0.28784506
186649,0.31843501
186652,0.81594740
186660,0.56780669
186668,0.86396602
186674,0.72887580
186675,0.24400152
186679,0.44603674
186682,0.22883990
186683,0.21629412
186695,0.95791061
186696,0.27015993
186704,0.47141553
186709,0.88154858
186714,0.79202528
186723,0.09881723
186726,0.98604885
186728,0.78116184
186729,0.11502005
186731,0.77795103
186737,0.59678098
186742,0.10287948
186743,0.01897254
186745,0.72477765
186747,0.30789471
186750,0.55066012
186769,0.51070443
186771,0.81149534
186787,0.50583179
186796,0.81183386
186802,0.95053497
186811,0.18780710
186812,0.43254721
186815,0.29880082
186840,0.67162480
186842,0.98076588
186853,0.92783357
186859,0.55570715
186878,0.25026928
186885,0.50681657
186890,0.29747751
186906,0.96157279
186916,0.34433696
186927,0.26184053
186928,0.62462173
186931,0.71352441
186934,0.30248351
186938,0.86755639
186943,0.79242535
186944,0.87822492
186945,0.79114307
186947,0.44748315
186952,0.49737903
186953,0.16307459
186960,0.83986439
186962,0.43243437
186991,0.29413334
187001,0.97905276
187017,0.52081901
187019,0.75782444
187024,0.20716433
187035,0.00302617
187037,0.71766359
187056,0.01799288
187057,0.15292923
187058,0.87016198
187065,0.49974355
187066,0.86236575
187069,0.18977668
187070,0.57508489
187074,0.32761610
187085,0.18839182
187087,0.44249767
187100,0.68961768
187117,0.73977001
187158,0.89449442
187159,0.21125735
187162,0.61742047
187164,0.36412503
187167,0.69509556
187168,0.25195162
187171,0.43352174
187184,0.85090734
187194,0.78106952
187208,0.74754573
187211,0.88286163
187220,0.33632531
187224,0.58797944
187242,0.63456192
187259,0.20511269
187260,0.46617359
187267,0.83856672
187280,0.98327914
187287,0.13229999
187291,0.27780228
187296,0.29278951
187301,0.85022004
187315,0.67669235
187319,0.23781582
187326,0.87019275
187328,0.69005878
187329,0.37422935
187330,0.34625524
187335,0.46461434
187339,0.32616969
187340,0.81548578
187353,0.75509576
187356,0.42601274
187367,0.81085933
187383,0.36971575
187388,0.29475909
187401,0.78807587
187415,0.39744366
187422,0.21912539
187439,0.92642820
187440,0.72226952
187442,0.99683022
187447,0.34152621
187448,0.38322579
187451,0.82949848
187468,0.06946852
187475,0.66810623
187477,0.84207503
187480,0.41837038
187498,0.65223680
187499,0.26468205
187516,0.00006155
187524,0.06132351
187534,0.25264918
187552,0.27723808
187577,0.70506652
187584,0.15060062
187585,0.28165937
187603,0.45034519
187608,0.17295323
187625,0.04810069
187637,0.71510930
187639,0.84638347
187641,0.17861576
187652,0.18433983
187684,0.25146949
187689,0.20044521
187698,0.48735677
187708,0.19312085
187716,0.26450766
187717,0.52895377
187719,0.24040089
187720,0.90762492
187743,0.55211678
187749,0.79038396
187762,0.78935814
187763,0.47970415
187772,0.65942780
187786,0.12618610
187787,0.19367479
187809,0.50675502
187826,0.80311439
187828,0.13042274
187829,0.14652811
187833,0.13332581
187847,0.50122585
187852,0.33737164
187862,0.71362186
187867,0.62280603
187868,0.77425808
187870,0.70672835
187871,0.35204087
187879,0.81437276
187894,0.68348327
187895,0.31603459
187899,0.48427931
187903,0.94220018
187915,0.11544577
187919,0.77506847
187941,0.27747402
187942,0.77483253
187944,0.13094591
187947,0.69391586
187949,0.96152150
187950,0.38502098
187952,0.49563514
187964,0.96405527
187967,0.47505719
187977,0.29478986
187983,0.56862222
187987,0.66184873
187988,0.48309962
187990,0.48537694
187991,0.92461763
187998,0.78888627
188014,0.79311265
188017,0.43247541
188021,0.75572664
188032,0.12423705
188039,0.41918078
188040,0.17720013
188044,0.52997959
188045,0.16113579
188054,0.59087225
188069,0.37397290
188070,0.66079727
188081,0.54600289
188092,0.80593539
188106,0.54056605
188108,0.53851441
188117,0.05459413
188120,0.11531241
188130,0.43161372
188133,0.51274581
188136,0.52883067
188151,0.03320579
188153,0.41619564
188158,0.03063098
188171,0.53446242
188175,0.48491532
188192,0.69509556
188194,0.61264015
188198,0.75084887
188199,0.69352605
188228,0.69511607
188232,0.30656627
188233,0.27781254
188234,0.14818994
188245,0.48025810
188248,0.44933988
188254,0.59340603
188261,0.51112502
188262,0.55614825
188267,0.43213689
188276,0.17966209
188281,0.96896895
188282,0.77132423
188295,0.07311018
188309,0.16466461
188313,0.90838403
188324,0.69389535
188327,0.50699096
188328,0.41882174
188329,0.84815814
188336,0.62431398
188337,0.71849451
188350,0.55295795
188389,0.87756840
188399,0.03882728
188413,0.22107444
188415,0.58789738
188421,0.03584215
188438,0.50834504
188449,0.95989044
188466,0.52760994
188470,0.00508294
188486,0.44109229
188492,0.62800693
188507,0.31869146
188511,0.13384898
188521,0.71660700
188540,0.92057077
188542,0.63254619
188551,0.99314752
188557,0.32100982
188558,0.35522091
188561,0.39775140
188563,0.92055025
188565,0.35036878
188577,0.50253890
188586,0.51914693
188591,0.37978930
188594,0.41971421
188614,0.63896269
188622,0.19400306
188626,0.55799473
188632,0.81772206
188635,0.78316732
188639,0.69997846
188645,0.79773909
188646,0.92194536
188647,0.47583681
188653,0.21999733
188659,0.68079563
188677,0.78499841
188694,0.71385780
188695,0.00403147
188696,0.04947529
188707,0.10057138
188714,0.13159218
188715,0.83664844
188722,0.93351661
188724,0.17841059
188729,0.46625565
188734,0.35870870
188739,0.99982561
188746,0.51635670
188747,0.41092806
188768,0.15370885
188770,0.72486485
188772,0.33965922
188787,0.15487829
188792,0.27442734
188793,0.14559462
188808,0.46319871
188828,0.70191213
188848,0.34554743
188851,0.75133100
188856,0.46027512
188862,0.69259768
188875,0.97600607
188876,0.93751731
188878,0.41280018
188880,0.12295477
188890,0.78280316
188900,0.35820605
188914,0.54944965
188928,0.85839582
188936,0.07876245
188946,0.06309818
188947,0.19702923
188948,0.26631310
188949,0.03357508
188950,0.66997323
188980,0.07696727
188982,0.84319317
188988,0.95058626
188990,0.69620344
188992,0.45532041
188993,0.12558087
188994,0.58400952
188997,0.42458685
188998,0.80838197
189009,0.29338449
189018,0.24679175
189022,0.17563062
189034,0.20573844
189045,0.13892679
189059,0.86422248
189062,0.17113753
189075,0.96268067
189086,0.14969790
189087,0.54923423
189107,0.58940533
189113,0.24929475
189144,0.56758614
189148,0.20016823
189199,0.58928223
189201,0.67187099
189202,0.09168778
189207,0.96568632
189213,0.47488280
189214,0.79176882
189224,0.42566396
189230,0.59417539
189251,0.27738170
189252,0.35046111
189255,0.33614066
189256,0.33084743
189257,0.59747853
189260,0.01286378
189261,0.92342255
189262,0.26702092
189263,0.11410195
189272,0.33185273
189282,0.00502652
189284,0.90419868
189294,0.33869495
189304,0.78032067
189314,0.68488865
189317,0.84424977
189333,0.11622539
189337,0.70040930
189347,0.15486803
189355,0.37681442
189357,0.36187848
189366,0.71654032
189374,0.67075285
189379,0.38186145
189388,0.75746540
189397,0.30071910
189418,0.66425941
189453,0.17749761
189458,0.53752962
189460,0.62445760
189481,0.25951191
189482,0.86784362
189483,0.83668947
189490,0.47868859
189491,0.05305540
189492,0.58295293
189511,0.37379851
189512,0.46190618
189518,0.42870039
189519,0.80554558
189531,0.63898321
189541,0.96394243
189550,0.46335258
189551,0.73679513
189559,0.89791040
189564,0.20683606
189573,0.55591231
189585,0.45891078
189587,0.76743637
189605,0.18068791
189612,0.06092344
189633,0.27823313
189640,0.23200968
189641,0.90219833
189643,0.27139091
189650,0.69286953
189652,0.46703528
189656,0.54176626
189661,0.86652032
189663,0.81751690
189684,0.46600946
189688,0.33953612
189711,0.79985228
189729,0.89325318
189747,0.83091411
189761,0.53067201
189773,0.43745063
189774,0.24391945
189779,0.75373142
189780,0.32056871
189796,0.12490383
189799,0.77674056
189800,0.40671707
189807,0.36125273
189808,0.28188505
189826,0.62790435
189836,0.15708380
189843,0.52510694
189845,0.50638573
189852,0.87615789
189853,0.79987280
189855,0.09730927
189866,0.29645169
189886,0.68002626
189888,0.32534904
189902,0.78805022
189907,0.97223106
189910,0.35098427
189922,0.02522491
189924,0.44707282
189933,0.35735462
189935,0.44206682
189939,0.13867546
189951,0.99700461
189965,0.59263666
189966,0.58769221
189977,0.60739821
189989,0.28102336
189990,0.64929270
190002,0.42923382
190006,0.99370147
190008,0.10667501
190009,0.78999415
190021,0.16874737
